Scrip,Date,Open,High,Low,Close,Percent Change,Volume,Sector
NEPSE,9/8/2022,1940.19,1947.91,1925.22,1937.74,-0.11 %,"1,044,440,646.77",OVER ALL MARKET
NEPSE,9/11/2022,1938.2,1946.42,1922,1926.28,-0.59 %,"747,226,625.36",OVER ALL MARKET
NEPSE,9/12/2022,1926.45,1928.71,1906.75,1912.74,-0.70 %,"831,603,650.57",OVER ALL MARKET
NEPSE,9/13/2022,1913.41,1940.85,1913.2,1934.04,1.11 %,"922,574,409.66",OVER ALL MARKET
NEPSE,9/14/2022,1936.37,1984.12,1936.34,1981.48,2.45 %,"1,453,824,649.96",OVER ALL MARKET
NEPSE,9/15/2022,1983.26,1989.84,1920.38,1924.48,-2.88 %,"2,125,655,787.39",OVER ALL MARKET
NEPSE,9/16/2022,1921.05,1921.05,1886.72,1910.38,-0.73 %,"908,186,487.98",OVER ALL MARKET
NEPSE,9/18/2022,1910.2,1911.57,1874.14,1876.41,-1.78 %,"1,601,822,954.98",OVER ALL MARKET
NEPSE,9/20/2022,1875.41,1877.65,1833.55,1837.6,-2.07 %,"1,229,669,722.27",OVER ALL MARKET
NEPSE,9/21/2022,1838.4,1862.48,1838.14,1848.82,0.61 %,"11,527,067.90",OVER ALL MARKET
NEPSE,9/22/2022,1848.79,1856.02,1836.17,1838.96,-0.53 %,"655,705,169.42",OVER ALL MARKET
NEPSE,9/25/2022,1838,1838.67,1811.32,1815.13,-1.30 %,"1,072,480,097.24",OVER ALL MARKET
NEPSE,9/27/2022,1814.71,1842.05,1814.68,1831.05,0.88 %,"663,013,000.45",OVER ALL MARKET
NEPSE,9/28/2022,1831.24,1845.69,1831.23,1837.46,0.35 %,"485,408,767.82",OVER ALL MARKET
NEPSE,9/29/2022,1836.84,1853.8,1835.95,1853.76,0.89 %,"18,117,759.15",OVER ALL MARKET
NEPSE,10/9/2022,1854.57,1898.45,1854.542,1898.38,2.41 %,"32,308,156.10",OVER ALL MARKET
NEPSE,10/10/2022,1901.25,1908.58,1866.83,1871.22,-1.43 %,"971,767,714.44",OVER ALL MARKET
NEPSE,10/11/2022,1871.28,1871.28,1849.8,1855.16,-0.86 %,"552,809,984.50",OVER ALL MARKET
NEPSE,10/12/2022,1854.57,1872.86,1848.13,1866.48,0.61 %,"691,737,893.98",OVER ALL MARKET
NEPSE,10/13/2022,1866.54,1878.16,1860.85,1870.63,0.22 %,"829,646,920.43",OVER ALL MARKET
NEPSE,10/16/2022,1871.09,1872.52,1852.74,1860.94,-0.52 %,"803,525,533.18",OVER ALL MARKET
NEPSE,10/17/2022,1861.55,1864.74,1854.24,1858.33,-0.14 %,"515,818,989.83",OVER ALL MARKET
NEPSE,10/19/2022,1858.03,1861.93,1840.5,1845.51,-0.69 %,"643,607,975.26",OVER ALL MARKET
NEPSE,10/20/2022,1845.38,1849.86,1834.31,1844.14,-0.07 %,"507,689,560.53",OVER ALL MARKET
NEPSE,10/23/2022,1844.5,1858.57,1843.8,1858.49,0.78 %,"516,803,483.60",OVER ALL MARKET
NEPSE,10/31/2022,1860.39,1874.88,1856.93,1874.87,0.88 %,"10,864,364.15",OVER ALL MARKET
NEPSE,11/1/2022,1876.55,1931.54,1871.77,1930.99,2.99 %,"1,290,664,641.80",OVER ALL MARKET
NEPSE,11/2/2022,1933.24,1956.61,1916.32,1938.3,0.38 %,"1,467,914,875.04",OVER ALL MARKET
NEPSE,11/3/2022,1939.5,1940.61,1918.84,1922.16,-0.83 %,"898,907,829.98",OVER ALL MARKET
NEPSE,11/6/2022,1924.2,1965.7,1919.24,1965.36,2.25 %,"1,548,032,561.21",OVER ALL MARKET
NEPSE,11/7/2022,1968.07,1987.32,1955.28,1958.94,-0.33 %,"2,109,163,383.69",OVER ALL MARKET
NEPSE,11/8/2022,1959.22,1966.41,1948.35,1956.36,-0.13 %,"1,053,137,466.97",OVER ALL MARKET
NEPSE,11/9/2022,1957.76,1967.8,1914.27,1917.22,-2.00 %,0.00,OVER ALL MARKET
NEPSE,11/10/2022,1919.1,1929.01,1889.64,1893.7,-1.23 %,"1,119,461,411.40",OVER ALL MARKET
NEPSE,11/13/2022,1892.94,1901.31,1879.58,1883.16,-0.56 %,"774,911,706.65",OVER ALL MARKET
NEPSE,11/14/2022,1883.58,1904.5,1879.36,1904.45,1.13 %,"26,168,768.70",OVER ALL MARKET
NEPSE,11/15/2022,1905.21,1919.8,1895.89,1897.86,-0.35 %,"1,023,609,960.42",OVER ALL MARKET
NEPSE,11/16/2022,1898.7,1914.38,1898.7,1911.26,0.71 %,"859,468,158.30",OVER ALL MARKET
NEPSE,11/17/2022,1912.24,1939.59,1912.04,1936.83,1.34 %,"1,715,419,286.42",OVER ALL MARKET
NEPSE,11/22/2022,1938.47,1961.28,1926.39,1929.7,-0.37 %,"1,352,885,779.65",OVER ALL MARKET
NEPSE,11/23/2022,1931.01,1933.93,1913.09,1921.99,-0.40 %,"1,022,293,552.83",OVER ALL MARKET
NEPSE,11/24/2022,1922.72,1933.55,1916.35,1933.55,0.60 %,"925,174,380.45",OVER ALL MARKET
NEPSE,11/27/2022,1934.45,1965.98,1934.41,1965.98,1.68 %,"2,025,489,052.14",OVER ALL MARKET
NEPSE,11/28/2022,1968.93,1980.26,1947.37,1950.37,-0.79 %,"1,494,394,613.66",OVER ALL MARKET
NEPSE,11/29/2022,1951.31,1957.88,1933.64,1953.35,0.15 %,"957,060,225.96",OVER ALL MARKET
NEPSE,11/30/2022,1953.07,1955.6,1942.95,1949.85,-0.18 %,"842,695,301.99",OVER ALL MARKET
NEPSE,12/1/2022,1949.48,1969.02,1941.58,1961.06,0.58 %,"1,322,972,185.65",OVER ALL MARKET
NEPSE,12/4/2022,1961.07,1973.55,1957.18,1963.22,0.11 %,"1,561,702,992.01",OVER ALL MARKET
NEPSE,12/5/2022,1964.79,1965.77,1935.65,1938.76,-1.25 %,"1,670,455,034.63",OVER ALL MARKET
NEPSE,12/6/2022,1941.08,1944.11,1922.13,1933.88,-0.25 %,"965,210,899.14",OVER ALL MARKET
NEPSE,12/7/2022,1935.08,1936.39,1916.19,1917.28,-0.86 %,"1,654,662,550.99",OVER ALL MARKET
NEPSE,12/11/2022,1916.04,1918.51,1883.09,1885.31,-1.67 %,"1,103,404,045.08",OVER ALL MARKET
NEPSE,12/12/2022,1884.22,1902.42,1868.65,1902.27,0.90 %,"1,366,010,464.02",OVER ALL MARKET
NEPSE,12/13/2022,1900.23,1904.75,1888.82,1899.7,-0.13 %,"777,089,165.15",OVER ALL MARKET
NEPSE,12/14/2022,1900.61,1906.04,1893.01,1897.08,-0.14 %,"727,877,897.36",OVER ALL MARKET
NEPSE,12/15/2022,1897.34,1899,1880.16,1882.6,-0.76 %,"1,192,616,187.82",OVER ALL MARKET
NEPSE,12/18/2022,1883.65,1883.82,1850.96,1855.06,-1.46 %,"1,157,155,099.09",OVER ALL MARKET
NEPSE,12/19/2022,1855.19,1865.18,1849.19,1858.89,0.21 %,"886,098,568.38",OVER ALL MARKET
NEPSE,12/20/2022,1859.72,1881.21,1858.57,1873.11,0.76 %,"930,839,901.14",OVER ALL MARKET
NEPSE,12/21/2022,1874.85,1883.09,1864.7,1867.22,-0.31 %,"863,816,561.06",OVER ALL MARKET
NEPSE,12/22/2022,1864.41,1867.21,1850.58,1867.21,0.00 %,"1,119,797,921.31",OVER ALL MARKET
NEPSE,12/26/2022,1868.18,1924.09,1866.37,1924.09,3.05 %,"2,097,049,941.35",OVER ALL MARKET
NEPSE,12/27/2022,1928.81,1999.01,1928.81,1983.95,3.11 %,"3,884,396,997.98",OVER ALL MARKET
NEPSE,12/28/2022,1991.81,1994.33,1961.57,1972.15,-0.60 %,"2,153,547,207.91",OVER ALL MARKET
NEPSE,12/29/2022,1973.18,2029.11,1962.42,2029.03,2.88 %,"2,860,345,781.68",OVER ALL MARKET
NEPSE,1/1/2023,2037.21,2083.19,2030.25,2046.26,0.85 %,"4,048,879,510.19",OVER ALL MARKET
NEPSE,1/2/2023,2047.46,2070.58,2028.32,2064.09,0.87 %,"2,960,927,440.67",OVER ALL MARKET
NEPSE,1/3/2023,2066.02,2081.53,2050.57,2061.06,-0.15 %,"3,458,089,787.92",OVER ALL MARKET
NEPSE,1/4/2023,2069.34,2126.04,2066.57,2125.84,3.14 %,"3,501,142,097.43",OVER ALL MARKET
NEPSE,1/5/2023,2134.88,2160.73,2113.32,2143.93,0.84 %,"5,040,740,937.09",OVER ALL MARKET
NEPSE,1/8/2023,2148.93,2191.69,2126.47,2164.61,0.96 %,"5,459,925,001.19",OVER ALL MARKET
NEPSE,1/9/2023,2171.46,2211.77,2161.03,2211.76,2.18 %,"5,314,307,853.43",OVER ALL MARKET
NEPSE,1/10/2023,2215.35,2277.61,2178.19,2190.42,-0.97 %,"7,658,823,579.86",OVER ALL MARKET
NEPSE,1/12/2023,2203.84,2237.37,2143.97,2149.39,-1.87 %,"5,477,624,724.37",OVER ALL MARKET
NEPSE,1/17/2023,2152.05,2187.79,2136.38,2182.11,1.52 %,"3,724,794,587.76",OVER ALL MARKET
NEPSE,1/18/2023,2185.73,2214.78,2166.35,2173.1,-0.41 %,"4,928,714,602.65",OVER ALL MARKET
NEPSE,1/19/2023,2175.3,2192.71,2163.14,2178.81,0.26 %,"3,044,529,329.67",OVER ALL MARKET
NEPSE,1/23/2023,2184.77,2203.13,2162.83,2165.1,-0.63 %,"3,864,008,973.69",OVER ALL MARKET
NEPSE,1/24/2023,2166.05,2173.24,2139.89,2173.25,0.38 %,"3,003,230,039.44",OVER ALL MARKET
NEPSE,1/25/2023,2175.67,2199.93,2175.13,2183.62,0.48 %,"3,466,508,338.64",OVER ALL MARKET
NEPSE,1/26/2023,2186.5,2201.64,2177.99,2183.21,-0.02 %,"2,860,082,839.03",OVER ALL MARKET
NEPSE,1/29/2023,2185.46,2192.85,2163.89,2168.53,-0.67 %,"3,017,063,956.47",OVER ALL MARKET
NEPSE,1/30/2023,2166.31,2174.66,2124.83,2127.52,-1.89 %,"3,302,201,825.93",OVER ALL MARKET
NEPSE,1/31/2023,2130.29,2136.44,2107.77,2111.68,-0.74 %,"2,824,540,406.61",OVER ALL MARKET
NEPSE,2/1/2023,2111.44,2124.3,2104.48,2116.65,0.24 %,"1,767,051,916.00",OVER ALL MARKET
NEPSE,2/2/2023,2118.56,2126.14,2090.14,2094.54,-1.04 %,"2,096,419,161.88",OVER ALL MARKET
NEPSE,2/5/2023,2096.7,2118.27,2087.69,2096.08,0.07 %,"1,931,719,103.93",OVER ALL MARKET
NEPSE,2/6/2023,2096.32,2102.7,2087.2,2100.7,0.22 %,"1,474,161,645.60",OVER ALL MARKET
NEPSE,2/7/2023,2100.12,2177.75,2099.03,2177.34,3.65 %,"3,362,267,078.75",OVER ALL MARKET
NEPSE,2/8/2023,2181.62,2213.89,2161,2170.21,-0.33 %,"3,691,972,817.15",OVER ALL MARKET
NEPSE,2/9/2023,2171.17,2183.75,2153.31,2182.61,0.57 %,"2,062,058,749.14",OVER ALL MARKET
NEPSE,2/12/2023,2181.2,2181.2,2117.67,2121.75,-2.79 %,"3,047,739,812.93",OVER ALL MARKET
NEPSE,2/14/2023,2122.41,2122.56,2100.57,2105.46,-0.77 %,"1,787,016,372.71",OVER ALL MARKET
NEPSE,2/15/2023,2105.03,2117.84,2086.78,2091.56,-0.66 %,"1,732,575,202.79",OVER ALL MARKET
NEPSE,2/16/2023,2090.49,2099.43,2066.78,2070.41,-1.01 %,"1,684,942,096.45",OVER ALL MARKET
NEPSE,2/20/2023,2069.67,2069.78,2040.18,2046.81,-1.14 %,"1,947,623,993.42",OVER ALL MARKET
NEPSE,2/22/2023,2049.65,2084.04,2048.11,2080.38,1.64 %,"1,803,282,180.68",OVER ALL MARKET
NEPSE,2/23/2023,2078.48,2078.48,2014.6,2022.64,-2.78 %,"2,522,713,153.88",OVER ALL MARKET
NEPSE,2/26/2023,2016.54,2029.66,1961.24,2027.19,0.22 %,"2,525,071,806.13",OVER ALL MARKET
NEPSE,2/27/2023,2029.23,2043.99,1990.27,2023.54,-0.18 %,"1,893,736,365.84",OVER ALL MARKET
NEPSE,2/28/2023,2024.82,2033.7,2013.25,2019.93,-0.18 %,"1,387,865,515.75",OVER ALL MARKET
NEPSE,3/1/2023,2020.72,2024.7,1994.46,1995.49,-1.21 %,"1,288,363,424.63",OVER ALL MARKET
NEPSE,3/2/2023,1995.3373,1996.4712,1966.9105,1967.4503,-1.41 %,"28,656,085.50",OVER ALL MARKET
NEPSE,3/5/2023,1967.4925,1975.93,1935.21,1938.25,-1.56 %,"1,392,354,893.48",OVER ALL MARKET
NEPSE,3/7/2023,1937.43,1964.08,1937.43,1952.66,0.74 %,"1,204,409,411.62",OVER ALL MARKET
NEPSE,3/9/2023,1955.57,2002.99,1955.55,2002.7,2.56 %,"1,565,558,802.91",OVER ALL MARKET
NEPSE,3/12/2023,2008.26,2017.3,1970.67,1975.89,-1.34 %,"1,666,931,510.75",OVER ALL MARKET
NEPSE,3/13/2023,1975.43,1977.52,1944.42,1951.21,-1.25 %,"1,162,503,515.16",OVER ALL MARKET
NEPSE,3/14/2023,1950.41,1965.19,1939.32,1953.06,0.09 %,"1,135,925,357.91",OVER ALL MARKET
NEPSE,3/15/2023,1953.96,1956.37,1926.57,1938.62,-0.74 %,"1,202,141,882.65",OVER ALL MARKET
NEPSE,3/16/2023,1938.62,1946.77,1919.93,1933.31,-0.27 %,"1,141,455,062.50",OVER ALL MARKET
NEPSE,3/19/2023,1933.23,1939.43,1922.22,1926.4,-0.36 %,"1,069,804,825.13",OVER ALL MARKET
NEPSE,3/20/2023,1926.28,1949.17,1925.41,1949.06,1.18 %,"1,298,583,988.29",OVER ALL MARKET
NEPSE,3/22/2023,1952.19,1962.94,1929.49,1933.29,-0.81 %,"1,333,719,929.67",OVER ALL MARKET
NEPSE,3/23/2023,1933.11,1933.56,1905.96,1915.14,-0.94 %,"1,413,172,802.50",OVER ALL MARKET
NEPSE,3/26/2023,1915.32,1915.41,1881.07,1888.27,-1.40 %,"1,289,371,531.03",OVER ALL MARKET
NEPSE,3/27/2023,1885.65,1907.04,1864.91,1906,0.94 %,"1,382,767,991.84",OVER ALL MARKET
NEPSE,3/28/2023,1910.35,1936.48,1906.4,1918.1,0.63 %,"1,443,713,878.31",OVER ALL MARKET
NEPSE,3/29/2023,1920.09,1922.04,1901.62,1919.42,0.05 %,"816,219,129.76",OVER ALL MARKET
NEPSE,3/30/2023,1920.01,1932.68,1905.12,1908.55,-0.57 %,"899,532,139.40",OVER ALL MARKET
NEPSE,4/2/2023,1910.49,1928.66,1883.2,1888.55,-1.05 %,"1,207,122,600.13",OVER ALL MARKET
NEPSE,4/3/2023,1888.61,1892.03,1865.96,1871.88,-0.88 %,"920,249,011.54",OVER ALL MARKET
NEPSE,4/4/2023,1872.65,1880.46,1856.35,1866.68,-0.28 %,"917,610,296.04",OVER ALL MARKET
NEPSE,4/5/2023,1866.83,1878.77,1857.54,1875.07,0.45 %,"816,046,790.00",OVER ALL MARKET
NEPSE,4/6/2023,1875.88,1889.07,1863.66,1866.79,-0.44 %,"920,686,094.33",OVER ALL MARKET
NEPSE,4/9/2023,1867.47,1869.43,1833.68,1838.48,-1.52 %,"1,159,448,411.72",OVER ALL MARKET
NEPSE,4/10/2023,1837.65,1851.49,1833.08,1844.02,0.30 %,"911,976,049.12",OVER ALL MARKET
NEPSE,4/11/2023,1845.65,1872.11,1844.41,1871.33,1.48 %,"945,249,179.36",OVER ALL MARKET
NEPSE,4/12/2023,1871.46,1963.89,1871.46,1963.55,4.93 %,"1,976,076,732.34",OVER ALL MARKET
NEPSE,4/13/2023,1973.09,1981.87,1928.93,1934.47,-1.48 %,"1,653,334,665.77",OVER ALL MARKET
NEPSE,4/16/2023,1934.51,1945.05,1918.52,1931.68,-0.14 %,"974,599,061.51",OVER ALL MARKET
NEPSE,4/17/2023,1931.84,1937.65,1904.39,1908.04,-1.22 %,"920,078,571.12",OVER ALL MARKET
NEPSE,4/18/2023,1905.96,1911.51,1892.82,1904.98,-0.16 %,"870,448,151.88",OVER ALL MARKET
NEPSE,4/19/2023,1903.36,1924.4,1903.28,1920.12,0.79 %,"872,141,116.12",OVER ALL MARKET
NEPSE,4/20/2023,1918.49,1928.76,1902.15,1904.4,-0.82 %,"983,367,311.00",OVER ALL MARKET
NEPSE,4/23/2023,1904.94,1906.66,1881.15,1885.6,-0.99 %,"828,534,036.34",OVER ALL MARKET
NEPSE,4/24/2023,1885.77,1891.87,1875.14,1888.32,0.14 %,"751,330,393.70",OVER ALL MARKET
NEPSE,4/25/2023,1887.3,1905.73,1885.17,1905.68,0.92 %,"885,578,270.76",OVER ALL MARKET
NEPSE,4/26/2023,1907.54,1913.28,1888.89,1892,-0.72 %,"847,028,219.41",OVER ALL MARKET
NEPSE,4/27/2023,1892.94,1895.17,1880.25,1889.73,-0.12 %,"739,650,247.50",OVER ALL MARKET
NEPSE,4/30/2023,1889.41,1890.34,1867.73,1870.65,-1.01 %,"954,322,377.94",OVER ALL MARKET
NEPSE,5/2/2023,1871.63,1878.96,1860.43,1866.4,-0.23 %,"692,271,755.19",OVER ALL MARKET
NEPSE,5/3/2023,1866.6846,1868.35,1852.35,1857.23,-0.49 %,"620,266,016.88",OVER ALL MARKET
NEPSE,5/4/2023,1856.97,1875.26,1846.67,1869.73,0.69 %,"732,689,811.89",OVER ALL MARKET
NEPSE,5/7/2023,1870.41,1872.22,1848.8,1850.61,-1.02 %,"608,135,094.13",OVER ALL MARKET
NEPSE,5/8/2023,1850.73,1854.21,1825.61,1833.69,-0.91 %,"824,217,001.85",OVER ALL MARKET
NEPSE,5/9/2023,1831.64,1856.07,1828.99,1844.36,0.58 %,"774,760,647.07",OVER ALL MARKET
NEPSE,5/10/2023,1845.64,1852.05,1835.61,1841.93,-0.13 %,"589,100,077.12",OVER ALL MARKET
NEPSE,5/11/2023,1840.05,1843.44,1831.2,1838.59,-0.18 %,"578,841,593.52",OVER ALL MARKET
NEPSE,5/14/2023,1840.82,1849.56,1818.08,1821.64,-0.92 %,"900,563,856.25",OVER ALL MARKET
NEPSE,5/15/2023,1821.81,1826.65,1807.53,1818.31,-0.18 %,"724,969,980.40",OVER ALL MARKET
NEPSE,5/16/2023,1817.87,1827.77,1810.1,1821.6,0.18 %,"640,117,260.52",OVER ALL MARKET
NEPSE,5/17/2023,1821.54,1846.72,1821.02,1845.01,1.28 %,"857,624,318.46",OVER ALL MARKET
NEPSE,5/18/2023,1846.69,1883.2,1844.5,1877.32,1.75 %,"1,474,765,388.21",OVER ALL MARKET
NEPSE,5/21/2023,1878.68,1903.06,1874.4,1883.2,0.31 %,"1,600,492,731.53",OVER ALL MARKET
NEPSE,5/22/2023,1883.45,1898.91,1866.08,1891.31,0.43 %,"1,278,704,726.38",OVER ALL MARKET
NEPSE,5/23/2023,1891.37,1942.64,1891.37,1942.63,2.71 %,"2,200,023,945.87",OVER ALL MARKET
NEPSE,5/24/2023,1943.81,1962.66,1928.16,1959.12,0.85 %,"1,873,018,024.09",OVER ALL MARKET
NEPSE,5/28/2023,1960.95,1977.57,1938.12,1941.74,-0.89 %,"2,639,659,499.70",OVER ALL MARKET
NEPSE,5/30/2023,1944.03,1944.06,1884.91,1888.61,-2.74 %,"2,341,777,844.61",OVER ALL MARKET
NEPSE,5/31/2023,1884.49,1893.84,1844.32,1849.79,-2.06 %,"2,315,169,571.94",OVER ALL MARKET
NEPSE,6/1/2023,1850.79,1877,1837.24,1866.34,0.89 %,"1,654,648,922.34",OVER ALL MARKET
NEPSE,6/4/2023,1866.35,1925.11,1865.73,1919.37,2.84 %,"1,656,340,391.57",OVER ALL MARKET
NEPSE,6/5/2023,1922.13,1935.8,1899.54,1901.99,-0.91 %,"1,973,491,107.31",OVER ALL MARKET
NEPSE,6/6/2023,1902.75,1927.66,1893.61,1927.65,1.35 %,"1,981,012,701.99",OVER ALL MARKET
NEPSE,6/7/2023,1929.16,1950.81,1928.13,1932.33,0.24 %,"2,368,815,635.92",OVER ALL MARKET
NEPSE,6/8/2023,1933.4,1947.45,1920.65,1939.61,0.38 %,"2,305,888,931.72",OVER ALL MARKET
NEPSE,6/11/2023,1941.52,1983.98,1941.24,1980.09,2.09 %,"3,454,344,563.91",OVER ALL MARKET
NEPSE,6/12/2023,1984.3638,2003.25,1972,1987.87,0.39 %,"2,886,509,415.69",OVER ALL MARKET
NEPSE,6/13/2023,1989.43,2034.8,1977.52,2020.64,1.72 %,"4,126,695,943.97",OVER ALL MARKET
NEPSE,6/14/2023,2020.15,2067.1,2015.19,2037.06,0.81 %,"5,017,807,682.80",OVER ALL MARKET
NEPSE,6/15/2023,2040.58,2050.03,2017.7,2042.07,0.25 %,"3,162,810,843.58",OVER ALL MARKET
NEPSE,6/18/2023,2045.06,2094.33,2037.9,2094.33,2.56 %,"4,869,184,016.02",OVER ALL MARKET
NEPSE,6/19/2023,2097.53,2107.6,2075.21,2091.39,-0.14 %,"4,740,608,880.28",OVER ALL MARKET
NEPSE,6/20/2023,2093.56,2117.3,2057.03,2064.83,-1.27 %,"4,110,606,953.97",OVER ALL MARKET
NEPSE,6/21/2023,2067.21,2082.97,2043.84,2050.78,-0.68 %,"3,496,822,260.78",OVER ALL MARKET
NEPSE,6/22/2023,2054.62,2074.38,2042.28,2055.53,0.23 %,"3,444,862,501.60",OVER ALL MARKET
NEPSE,6/25/2023,2057.37,2119.8,2057.37,2117.73,3.03 %,"6,490,412,665.89",OVER ALL MARKET
NEPSE,6/26/2023,2124.01,2154.86,2120.42,2129.42,0.55 %,"5,312,422,087.27",OVER ALL MARKET
NEPSE,6/27/2023,2132.61,2186.68,2132.48,2186.36,2.67 %,"5,476,287,740.48",OVER ALL MARKET
NEPSE,6/28/2023,2193.51,2205.97,2146.06,2150.99,-1.62 %,"5,972,286,481.45",OVER ALL MARKET
NEPSE,7/2/2023,2154.8,2160.24,2094.07,2097.29,-2.50 %,"5,081,976,179.39",OVER ALL MARKET
NEPSE,7/3/2023,2096.72,2113.74,2069.6,2075.97,-1.02 %,"4,051,078,375.44",OVER ALL MARKET
NEPSE,7/4/2023,2079.42,2104.38,2067.22,2088.7,0.61 %,"2,576,140,128.50",OVER ALL MARKET
NEPSE,7/5/2023,2090.38,2101.59,2046.55,2049.44,-1.88 %,"3,073,992,136.78",OVER ALL MARKET
NEPSE,7/6/2023,2050.28,2064.57,2033.43,2049.38,0.00 %,"3,077,498,315.30",OVER ALL MARKET
NEPSE,7/9/2023,2050.36,2085.23,2049.69,2077.76,1.38 %,"3,042,543,961.01",OVER ALL MARKET
NEPSE,7/10/2023,2081.75,2102.09,2067.85,2076.96,-0.04 %,"3,797,986,583.25",OVER ALL MARKET
NEPSE,7/11/2023,2078.25,2084.92,2064.52,2072.24,-0.23 %,"2,859,490,490.47",OVER ALL MARKET
NEPSE,7/12/2023,2072.24,2099.71,2072.24,2097.55,1.22 %,"3,187,695,774.34",OVER ALL MARKET
NEPSE,7/13/2023,2095.72,2121.83,2080.42,2084.93,-0.60 %,"3,390,660,605.31",OVER ALL MARKET
NEPSE,7/16/2023,2085.68,2105.67,2079.18,2097.09,0.58 %,"2,376,427,573.77",OVER ALL MARKET
NEPSE,7/17/2023,2097.99,2144.6,2089.16,2144.16,2.24 %,"2,560,191,288.71",OVER ALL MARKET
NEPSE,7/18/2023,2147.69,2171.13,2146.52,2154.07,0.46 %,"3,548,829,029.13",OVER ALL MARKET
NEPSE,7/19/2023,2154.02,2174.63,2141.82,2165.24,0.52 %,"3,348,679,900.45",OVER ALL MARKET
NEPSE,7/20/2023,2165.7,2179.72,2152.82,2163.92,-0.06 %,"3,052,410,659.63",OVER ALL MARKET
NEPSE,7/23/2023,2166.47,2228.74,2166.44,2227.16,2.92 %,"4,375,196,232.80",OVER ALL MARKET
NEPSE,7/24/2023,2227.21,2244.13,2194.16,2200.5,-1.19 %,"4,737,608,810.44",OVER ALL MARKET
NEPSE,7/25/2023,2202.99,2206.46,2162.55,2164.31,-1.64 %,"2,910,732,418.71",OVER ALL MARKET
NEPSE,7/26/2023,2168.46,2186.49,2152.54,2156.2,-0.37 %,"2,432,508,769.57",OVER ALL MARKET
NEPSE,7/27/2023,2155.49,2165.97,2124.32,2126.48,-1.37 %,"2,425,780,564.10",OVER ALL MARKET
NEPSE,7/30/2023,2126.85,2138.67,2091.5,2100.34,-1.22 %,"2,502,886,527.87",OVER ALL MARKET
NEPSE,7/31/2023,2097.85,2126.57,2094.06,2106.18,0.27 %,"1,858,002,175.73",OVER ALL MARKET
NEPSE,8/1/2023,2106.06,2124.32,2070.33,2077.58,-1.35 %,"1,924,434,899.90",OVER ALL MARKET
NEPSE,8/2/2023,2078.6,2086.84,2062,2086.84,0.44 %,"1,812,473,856.13",OVER ALL MARKET
NEPSE,8/3/2023,2088.56,2109.29,2083.92,2089.84,0.14 %,"1,781,941,701.81",OVER ALL MARKET
NEPSE,8/6/2023,2095.43,2101.9,2041.69,2051.47,-1.83 %,"2,687,148,234.55",OVER ALL MARKET
NEPSE,8/7/2023,2051.57,2069.73,2030.19,2048.26,-0.15 %,"2,333,573,297.98",OVER ALL MARKET
NEPSE,8/8/2023,2047.72,2055.31,2013.37,2019.85,-1.38 %,"1,737,014,499.56",OVER ALL MARKET
NEPSE,8/9/2023,2018.72,2061.08,2000.23,2060.91,2.03 %,"1,888,326,469.62",OVER ALL MARKET
NEPSE,8/10/2023,2058.96,2080.81,2045.98,2066.05,0.24 %,"2,156,583,945.68",OVER ALL MARKET
NEPSE,8/13/2023,2065.4,2087.93,2057.7,2080.86,0.71 %,"3,018,460,512.26",OVER ALL MARKET
NEPSE,8/14/2023,2079.25,2094.04,2073.49,2077.24,-0.17 %,"2,091,390,638.30",OVER ALL MARKET
NEPSE,8/15/2023,2077.03,2078.76,2041.12,2045.44,-1.53 %,"2,157,312,369.51",OVER ALL MARKET
NEPSE,8/16/2023,2044.05,2044.05,2014,2025.12,-0.99 %,"1,679,980,623.09",OVER ALL MARKET
NEPSE,8/17/2023,2025.98,2043.01,2025.4,2033.13,0.39 %,"1,541,367,398.79",OVER ALL MARKET
NEPSE,8/20/2023,2033.2,2034.88,2008.03,2011.14,-1.08 %,"1,447,408,942.67",OVER ALL MARKET
NEPSE,8/21/2023,2012.46,2019.51,1991.81,1998.28,-0.64 %,"1,408,981,601.68",OVER ALL MARKET
NEPSE,8/22/2023,1998.14,2016.18,1990.29,2015.98,0.88 %,"1,332,564,769.51",OVER ALL MARKET
NEPSE,8/23/2023,2016.8,2048.26,2015.8,2045.45,1.46 %,"1,510,488,984.60",OVER ALL MARKET
NEPSE,8/24/2023,2045.86,2052.2,2009.09,2013.93,-1.54 %,"1,550,582,685.37",OVER ALL MARKET
NEPSE,8/27/2023,2014.21,2016.11,1989.22,1993.38,-1.02 %,"1,262,767,876.55",OVER ALL MARKET
NEPSE,8/28/2023,1994.03,2009.7,1989.37,1998.48,0.25 %,"988,628,562.24",OVER ALL MARKET
NEPSE,8/29/2023,1999.01,2002.81,1988.51,1993.42,-0.25 %,"865,120,452.40",OVER ALL MARKET
NEPSE,8/30/2023,1994.63,2001.72,1985.1,1990.59,-0.14 %,"1,130,008,041.15",OVER ALL MARKET
NEPSE,9/3/2023,1990.82,1991.11,1958.83,1960.78,-1.49 %,"1,186,618,410.87",OVER ALL MARKET
NEPSE,9/4/2023,1960.79,1977.96,1946.62,1967.83,0.35 %,"1,099,139,697.16",OVER ALL MARKET
NEPSE,9/5/2023,1966.8,1974.11,1954.19,1961.37,-0.32 %,"796,870,408.05",OVER ALL MARKET
NEPSE,9/7/2023,1960.72,1960.78,1929.66,1932.45,-1.47 %,"1,150,920,607.60",OVER ALL MARKET
